id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
GF3W5D2MA56/18_874,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",5820HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5820HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
GF3W5D4MA60/18_875,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",6570HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6570HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
GF3W5D3MA57/18_876,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Full Day, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",7170HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7170HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
GF1W6D2MA58/18_877,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2328HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF1W6D4MA61/18_878,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2628HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2628HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF1W6D3MA59/18_879,"Gluten-Free Low Carb","Number of Calories: 1800, Meals: Full Day, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2868HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2868HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1800,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF1W5D4MA60/18_2463,"無麩質低碳膳食","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Healthy","Eatology",2190HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2190HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
GF1W5D3MA57/18_2464,"無麩質低碳膳食","Number of Calories: 1800, Meals: Full Day, Duration: 1 week, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=5-days,"Healthy","Eatology",2390HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2390HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:5 days"
GF2W5D2MA56/18_2465,"無麩質低碳膳食","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Healthy","Eatology",3880HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3880HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
GF2W5D4MA60/18_2466,"無麩質低碳膳食","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Healthy","Eatology",4380HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4380HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
GF2W5D3MA57/18_2467,"無麩質低碳膳食","Number of Calories: 1800, Meals: Full Day, Duration: 2 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=5-days,"Healthy","Eatology",4780HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4780HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:2 weeks,days:5-days/6天:5 days"
GF3W5D2MA56/18_2468,"無麩質低碳膳食","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",5820HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5820HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
GF3W5D4MA60/18_2469,"無麩質低碳膳食","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",6570HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6570HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
GF3W5D3MA57/18_2470,"無麩質低碳膳食","Number of Calories: 1800, Meals: Full Day, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",7170HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7170HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:3 weeks,days:5-days/6天:5 days"
GF1W6D2MA58/18_2471,"無麩質低碳膳食","Number of Calories: 1800, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2328HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2328HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Breakfast &amp; Lunch,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
GF1W6D4MA61/18_2472,"無麩質低碳膳食","Number of Calories: 1800, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2628HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2628HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Lunch &amp; Dinner,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
GF1W6D3MA59/18_2473,"無麩質低碳膳食","Number of Calories: 1800, Meals: Full Day, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/zh-hant/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1800&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2868HKD,in stock,wc_post_id_2425,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2868HKD,new,staging,,,,,,,"calories:1200/1500/1800/2200:1800,meals:full-day/午、晚餐及兩份小食/三餐及兩份小食:Full Day,duration:1-week/2 星期/3 星期:1 week,days:5-days/6天:6 days"
GF3W5D3MA57/15_858,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Full Day, Duration: 3 weeks, Number of days a week: 5 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=3-weeks&attribute_pa_days=5-days,"Healthy","Eatology",6120HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6120HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:5 days"
GF1W6D2MA58/15_859,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2028HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2028HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF1W6D4MA61/15_860,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2208HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2208HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF1W6D3MA59/15_861,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Full Day, Duration: 1 week, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=1-week&attribute_pa_days=6-days,"Healthy","Eatology",2448HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2448HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:1 week,days:5 days/6 days:6 days"
GF2W6D2MA58/15_862,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Healthy","Eatology",4056HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4056HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
GF2W6D4MA61/15_863,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Healthy","Eatology",4416HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4416HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
GF2W6D3MA59/15_864,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Full Day, Duration: 2 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=full-day&attribute_pa_duration=2-weeks&attribute_pa_days=6-days,"Healthy","Eatology",4896HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4896HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Full Day,duration:1 week/2 weeks/3 weeks:2 weeks,days:5 days/6 days:6 days"
GF3W6D2MA58/15_865,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Breakfast & Lunch, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=breakfast-lunch&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Healthy","Eatology",6084HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6084HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Breakfast &amp; Lunch,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
GF3W6D4MA61/15_866,"Gluten-Free Low Carb","Number of Calories: 1500, Meals: Lunch & Dinner, Duration: 3 weeks, Number of days a week: 6 days",http://localhost/wp-content/uploads/2020/04/Eatology_DSC03732-scaled.jpg,http://localhost/meal-plans/gluten-free-low-carb/?attribute_pa_calories=1500&attribute_pa_meals=lunch-dinner&attribute_pa_duration=3-weeks&attribute_pa_days=6-days,"Healthy","Eatology",6624HKD,in stock,wc_post_id_256,,"http://localhost/wp-content/uploads/2020/04/Eatology_Asian_Overhead-scaled-2.jpg,http://localhost/wp-content/uploads/2020/04/Eatology_low_carb_gluten_free-scaled-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6624HKD,new,published,,,,,,,"calories:1200/1500/1800/2200:1500,meals:Full Day/Breakfast &amp; Lunch/Lunch &amp; Dinner:Lunch &amp; Dinner,duration:1 week/2 weeks/3 weeks:3 weeks,days:5 days/6 days:6 days"
